chromosomes,uces
Bos_taurus_3,uce-5328_p1
Bos_taurus_3,uce-5364_p1
Bos_taurus_3,uce-5427_p1
Bos_taurus_3,uce-5518_p1
Bos_taurus_3,uce-5576_p1
Bos_taurus_3,uce-5581_p1
Bos_taurus_3,uce-5676_p1
Bos_taurus_3,uce-5816_p1
Bos_taurus_3,uce-5818_p1
Bos_taurus_3,uce-5895_p1
Bos_taurus_3,uce-5919_p1
Bos_taurus_3,uce-5927_p1
Bos_taurus_3,uce-5987_p1
Bos_taurus_3,uce-5995_p1
Bos_taurus_3,uce-6035_p1
Bos_taurus_3,uce-6047_p1
Bos_taurus_3,uce-6136_p1
Bos_taurus_3,uce-6222_p1
Bos_taurus_3,uce-6225_p1
Bos_taurus_3,uce-6256_p1
Bos_taurus_3,uce-6268_p1
Bos_taurus_3,uce-6299_p1
Bos_taurus_3,uce-6337_p1
Bos_taurus_3,uce-6359_p1
Bos_taurus_3,uce-6367_p1
Bos_taurus_3,uce-6399_p1
Bos_taurus_3,uce-6427_p1
Bos_taurus_3,uce-6473_p1
Bos_taurus_3,uce-6517_p1
Bos_taurus_3,uce-6524_p1
Bos_taurus_3,uce-6532_p1
Bos_taurus_3,uce-6551_p1
Bos_taurus_3,uce-6571_p1
Bos_taurus_3,uce-6614_p1
Bos_taurus_3,uce-6618_p1
Bos_taurus_3,uce-6621_p1
Bos_taurus_3,uce-6664_p1
Bos_taurus_3,uce-6671_p1
Bos_taurus_3,uce-6703_p1
Bos_taurus_3,uce-6756_p1
Bos_taurus_3,uce-6789_p1
Bos_taurus_3,uce-6791_p1
Bos_taurus_3,uce-6807_p1
Bos_taurus_3,uce-6821_p1
Bos_taurus_3,uce-6859_p1
Bos_taurus_3,uce-6870_p1
Bos_taurus_3,uce-6948_p1
Bos_taurus_3,uce-6977_p1
Bos_taurus_3,uce-7008_p1
Bos_taurus_3,uce-7033_p1
Bos_taurus_3,uce-7051_p1
Bos_taurus_3,uce-7068_p1
Bos_taurus_3,uce-7084_p1
Bos_taurus_3,uce-7213_p1
Bos_taurus_3,uce-7295_p1
Bos_taurus_3,uce-7303_p1
Bos_taurus_3,uce-7370_p1
Bos_taurus_3,uce-7420_p1
Bos_taurus_3,uce-7473_p1
Bos_taurus_3,uce-7539_p1
Bos_taurus_3,uce-7548_p1
Bos_taurus_3,uce-7550_p1
Bos_taurus_3,uce-7652_p1
Bos_taurus_3,uce-7710_p1
Bos_taurus_3,uce-7712_p1
Bos_taurus_3,uce-7727_p1
Bos_taurus_3,uce-7739_p1
Bos_taurus_3,uce-7787_p1
Bos_taurus_3,uce-7803_p1
Bos_taurus_3,uce-7929_p1
Bos_taurus_3,uce-7946_p1
Bos_taurus_3,uce-8046_p1
Bos_taurus_4,uce-24_p1
Bos_taurus_4,uce-24_p2
Bos_taurus_4,uce-46_p2
Bos_taurus_4,uce-65_p3
Bos_taurus_4,uce-103_p1
Bos_taurus_4,uce-103_p2
Bos_taurus_4,uce-103_p3
Bos_taurus_4,uce-110_p1
Bos_taurus_4,uce-114_p1
Bos_taurus_4,uce-119_p1
Bos_taurus_4,uce-129_p1
Bos_taurus_4,uce-129_p2
Bos_taurus_4,uce-129_p3
Bos_taurus_4,uce-144_p1
Bos_taurus_4,uce-170_p1
Bos_taurus_4,uce-170_p2
Bos_taurus_4,uce-180_p2
Bos_taurus_4,uce-227_p1
Bos_taurus_4,uce-227_p2
Bos_taurus_4,uce-227_p3
Bos_taurus_4,uce-227_p4
Bos_taurus_4,uce-318_p3
Bos_taurus_4,uce-318_p4
Bos_taurus_4,uce-337_p2
Bos_taurus_4,uce-396_p1
Bos_taurus_4,uce-396_p2
Bos_taurus_4,uce-396_p3
Bos_taurus_4,uce-424_p1
Bos_taurus_4,uce-424_p2
Bos_taurus_4,uce-438_p2
Bos_taurus_4,uce-445_p1
Bos_taurus_4,uce-445_p2
Bos_taurus_4,uce-445_p3
Bos_taurus_4,uce-445_p4
Bos_taurus_4,uce-450_p2
Bos_taurus_4,uce-483_p2
Bos_taurus_4,uce-507_p4
Bos_taurus_4,uce-522_p1
Bos_taurus_4,uce-522_p2
Bos_taurus_4,uce-522_p3
Bos_taurus_4,uce-522_p4
Bos_taurus_4,uce-568_p1
Bos_taurus_4,uce-603_p2
Bos_taurus_4,uce-608_p1
Bos_taurus_4,uce-616_p2
Bos_taurus_4,uce-660_p1
Bos_taurus_4,uce-660_p2
Bos_taurus_4,uce-660_p3
Bos_taurus_4,uce-738_p1
Bos_taurus_4,uce-738_p2
Bos_taurus_4,uce-748_p3
Bos_taurus_4,uce-752_p1
Bos_taurus_4,uce-752_p2
Bos_taurus_4,uce-752_p3
Bos_taurus_4,uce-753_p2
Bos_taurus_4,uce-785_p1
Bos_taurus_4,uce-818_p1
Bos_taurus_4,uce-818_p2
Bos_taurus_4,uce-833_p2
Bos_taurus_4,uce-861_p1
Bos_taurus_4,uce-865_p1
Bos_taurus_4,uce-868_p2
Bos_taurus_4,uce-869_p1
Bos_taurus_4,uce-887_p1
Bos_taurus_4,uce-888_p2
Bos_taurus_4,uce-1170_p1
Bos_taurus_4,uce-1191_p1
Bos_taurus_4,uce-1202_p1
Bos_taurus_4,uce-1202_p2
Bos_taurus_4,uce-1202_p3
Bos_taurus_4,uce-1265_p2
Bos_taurus_4,uce-1324_p4
Bos_taurus_4,uce-1334_p1
Bos_taurus_4,uce-1345_p1
Bos_taurus_4,uce-1367_p1
Bos_taurus_4,uce-1374_p2
Bos_taurus_4,uce-1482_p1
Bos_taurus_4,uce-1484_p1
Bos_taurus_4,uce-1509_p2
Bos_taurus_4,uce-1531_p2
Bos_taurus_4,uce-1572_p2
Bos_taurus_4,uce-1618_p1
Bos_taurus_4,uce-1633_p1
Bos_taurus_4,uce-1642_p2
Bos_taurus_4,uce-1652_p1
Bos_taurus_4,uce-1707_p1
Bos_taurus_4,uce-1719_p4
Bos_taurus_4,uce-1719_p5
Bos_taurus_4,uce-1719_p6
Bos_taurus_4,uce-1719_p7
Bos_taurus_4,uce-1770_p8
Bos_taurus_4,uce-1809_p1
Bos_taurus_4,uce-1819_p1
Bos_taurus_4,uce-1819_p2
Bos_taurus_4,uce-1845_p8
Bos_taurus_4,uce-1896_p2
Bos_taurus_4,uce-1989_p2
Bos_taurus_4,uce-2005_p2
Bos_taurus_4,uce-2006_p3
Bos_taurus_4,uce-2028_p1
Bos_taurus_4,uce-2028_p2
Bos_taurus_4,uce-2028_p3
Bos_taurus_4,uce-2033_p1
Bos_taurus_4,uce-2048_p1
Bos_taurus_4,uce-2055_p1
Bos_taurus_4,uce-2066_p1
Bos_taurus_4,uce-2066_p2
Bos_taurus_4,uce-2066_p3
Bos_taurus_4,uce-2066_p4
Bos_taurus_4,uce-2126_p1
Bos_taurus_4,uce-2172_p1
Bos_taurus_4,uce-2196_p1
Bos_taurus_4,uce-2213_p1
Bos_taurus_4,uce-2230_p1
Bos_taurus_4,uce-2263_p1
Bos_taurus_4,uce-2312_p1
Bos_taurus_4,uce-2348_p1
Bos_taurus_4,uce-2367_p1
Bos_taurus_4,uce-2419_p1
Bos_taurus_4,uce-2438_p1
Bos_taurus_4,uce-2478_p1
Bos_taurus_4,uce-2482_p1
Bos_taurus_4,uce-2526_p1
Bos_taurus_4,uce-2540_p1
Bos_taurus_4,uce-2561_p1
Bos_taurus_4,uce-2579_p1
Bos_taurus_4,uce-2605_p1
Bos_taurus_4,uce-2665_p1
Bos_taurus_4,uce-2678_p1
Bos_taurus_4,uce-2694_p1
Bos_taurus_4,uce-2705_p1
Bos_taurus_4,uce-2713_p1
Bos_taurus_4,uce-2728_p1
Bos_taurus_4,uce-2746_p1
Bos_taurus_4,uce-2782_p1
Bos_taurus_4,uce-2821_p1
Bos_taurus_4,uce-2878_p1
Bos_taurus_4,uce-2920_p1
Bos_taurus_4,uce-2925_p1
Bos_taurus_4,uce-2978_p1
Bos_taurus_4,uce-3010_p1
Bos_taurus_4,uce-3011_p1
Bos_taurus_4,uce-3039_p1
Bos_taurus_4,uce-3053_p1
Bos_taurus_4,uce-3109_p1
Bos_taurus_4,uce-3114_p1
Bos_taurus_4,uce-3131_p1
Bos_taurus_4,uce-3156_p1
Bos_taurus_4,uce-3167_p1
Bos_taurus_4,uce-3175_p1
Bos_taurus_4,uce-3223_p1
Bos_taurus_4,uce-3234_p1
Bos_taurus_4,uce-3235_p1
Bos_taurus_4,uce-3328_p1
Bos_taurus_4,uce-3350_p1
Bos_taurus_4,uce-3361_p1
Bos_taurus_4,uce-3379_p1
Bos_taurus_4,uce-3512_p1
Bos_taurus_4,uce-3640_p1
Bos_taurus_4,uce-3671_p1
Bos_taurus_4,uce-3698_p1
Bos_taurus_4,uce-3788_p1
Bos_taurus_4,uce-3824_p1
Bos_taurus_4,uce-3828_p1
Bos_taurus_4,uce-3836_p1
Bos_taurus_4,uce-3862_p1
Bos_taurus_4,uce-3873_p1
Bos_taurus_4,uce-3903_p1
Bos_taurus_4,uce-3907_p1
Bos_taurus_4,uce-3931_p1
Bos_taurus_4,uce-4079_p1
Bos_taurus_4,uce-4088_p1
Bos_taurus_4,uce-4106_p1
Bos_taurus_4,uce-4117_p1
Bos_taurus_4,uce-4166_p1
Bos_taurus_4,uce-4176_p1
Bos_taurus_4,uce-4185_p1
Bos_taurus_4,uce-4199_p1
Bos_taurus_4,uce-4279_p1
Bos_taurus_4,uce-4318_p1
Bos_taurus_4,uce-4323_p1
Bos_taurus_4,uce-4334_p1
Bos_taurus_4,uce-4377_p1
Bos_taurus_4,uce-4523_p1
Bos_taurus_4,uce-4570_p1
Bos_taurus_4,uce-4652_p1
Bos_taurus_4,uce-4680_p1
Bos_taurus_4,uce-4695_p1
Bos_taurus_4,uce-4858_p1
Bos_taurus_4,uce-4867_p1
Bos_taurus_4,uce-4870_p1
Bos_taurus_4,uce-4912_p1
Bos_taurus_4,uce-5095_p1
Bos_taurus_4,uce-5110_p1
Bos_taurus_4,uce-5119_p1
Bos_taurus_4,uce-5125_p1
Bos_taurus_4,uce-5226_p1
Bos_taurus_4,uce-5227_p1
Bos_taurus_4,uce-5263_p1
Bos_taurus_4,uce-5287_p1
Bos_taurus_4,uce-5369_p1
Bos_taurus_4,uce-5379_p1
Bos_taurus_4,uce-5385_p1
Bos_taurus_4,uce-5396_p1
Bos_taurus_4,uce-5445_p1
Bos_taurus_4,uce-5493_p1
Bos_taurus_4,uce-5497_p1
Bos_taurus_4,uce-5568_p1
Bos_taurus_4,uce-5594_p1
Bos_taurus_4,uce-5601_p1
Bos_taurus_4,uce-5619_p1
Bos_taurus_4,uce-5672_p1
Bos_taurus_4,uce-5696_p1
Bos_taurus_4,uce-5801_p1
Bos_taurus_4,uce-5810_p1
Bos_taurus_4,uce-5818_p1
Bos_taurus_4,uce-5821_p1
Bos_taurus_4,uce-5822_p1
Bos_taurus_4,uce-5849_p1
Bos_taurus_4,uce-5902_p1
Bos_taurus_4,uce-6033_p1
Bos_taurus_4,uce-6101_p1
Bos_taurus_4,uce-6183_p1
Bos_taurus_4,uce-6205_p1
Bos_taurus_4,uce-6214_p1
Bos_taurus_4,uce-6237_p1
Bos_taurus_4,uce-6245_p1
Bos_taurus_4,uce-6260_p1
Bos_taurus_4,uce-6263_p1
Bos_taurus_4,uce-6344_p1
Bos_taurus_4,uce-6362_p1
Bos_taurus_4,uce-6396_p1
Bos_taurus_4,uce-6424_p1
Bos_taurus_4,uce-6434_p1
Bos_taurus_4,uce-6474_p1
Bos_taurus_4,uce-6502_p1
Bos_taurus_4,uce-6509_p1
Bos_taurus_4,uce-6608_p1
Bos_taurus_4,uce-6648_p1
Bos_taurus_4,uce-6679_p1
Bos_taurus_4,uce-6715_p1
Bos_taurus_4,uce-6735_p1
Bos_taurus_4,uce-6771_p1
Bos_taurus_4,uce-6823_p1
Bos_taurus_4,uce-6948_p1
Bos_taurus_4,uce-6998_p1
Bos_taurus_4,uce-7047_p1
Bos_taurus_4,uce-7161_p1
Bos_taurus_4,uce-7200_p1
Bos_taurus_4,uce-7236_p1
Bos_taurus_4,uce-7317_p1
Bos_taurus_4,uce-7323_p1
Bos_taurus_4,uce-7345_p1
Bos_taurus_4,uce-7369_p1
Bos_taurus_4,uce-7376_p1
Bos_taurus_4,uce-7426_p1
Bos_taurus_4,uce-7497_p1
Bos_taurus_4,uce-7535_p1
Bos_taurus_4,uce-7540_p1
Bos_taurus_4,uce-7557_p1
Bos_taurus_4,uce-7578_p1
Bos_taurus_4,uce-7617_p1
Bos_taurus_4,uce-7636_p1
Bos_taurus_4,uce-7662_p1
Bos_taurus_4,uce-7691_p1
Bos_taurus_4,uce-7746_p1
Bos_taurus_4,uce-7757_p1
Bos_taurus_4,uce-7769_p1
Bos_taurus_4,uce-7776_p1
Bos_taurus_4,uce-7799_p1
Bos_taurus_4,uce-7833_p1
Bos_taurus_4,uce-7842_p1
Bos_taurus_4,uce-7869_p1
Bos_taurus_4,uce-7906_p1
Bos_taurus_4,uce-7948_p1
Bos_taurus_4,uce-7955_p1
Bos_taurus_4,uce-7983_p1
Bos_taurus_4,uce-8011_p1
Bos_taurus_4,uce-8032_p1
Bos_taurus_4,uce-8041_p1
Bos_taurus_5,uce-7_p3
Bos_taurus_5,uce-59_p1
Bos_taurus_5,uce-70_p2
Bos_taurus_5,uce-175_p3
Bos_taurus_5,uce-233_p1
Bos_taurus_5,uce-421_p1
Bos_taurus_5,uce-510_p1
Bos_taurus_5,uce-587_p1
Bos_taurus_5,uce-587_p2
Bos_taurus_5,uce-876_p1
Bos_taurus_5,uce-891_p1
Bos_taurus_5,uce-943_p1
Bos_taurus_5,uce-1185_p1
Bos_taurus_5,uce-1230_p2
Bos_taurus_5,uce-1260_p1
Bos_taurus_5,uce-1306_p1
Bos_taurus_5,uce-1306_p2
Bos_taurus_5,uce-1339_p6
Bos_taurus_5,uce-1361_p2
Bos_taurus_5,uce-1371_p2
Bos_taurus_5,uce-1402_p2
Bos_taurus_5,uce-1508_p1
Bos_taurus_5,uce-1560_p1
Bos_taurus_5,uce-1653_p3
Bos_taurus_5,uce-1692_p2
Bos_taurus_5,uce-1776_p2
Bos_taurus_5,uce-1813_p1
Bos_taurus_5,uce-1813_p2
Bos_taurus_5,uce-1860_p2
Bos_taurus_5,uce-1929_p2
Bos_taurus_5,uce-2004_p3
Bos_taurus_5,uce-2037_p1
Bos_taurus_5,uce-2046_p2
Bos_taurus_5,uce-2062_p3
Bos_taurus_5,uce-2122_p1
Bos_taurus_5,uce-2233_p1
Bos_taurus_5,uce-2312_p1
Bos_taurus_5,uce-2338_p1
Bos_taurus_5,uce-2451_p1
Bos_taurus_5,uce-2465_p1
Bos_taurus_5,uce-2482_p1
Bos_taurus_5,uce-2518_p1
Bos_taurus_5,uce-2538_p1
Bos_taurus_5,uce-2616_p1
Bos_taurus_5,uce-2670_p1
Bos_taurus_5,uce-2687_p1
Bos_taurus_5,uce-2789_p1
Bos_taurus_5,uce-2821_p1
Bos_taurus_5,uce-2856_p1
Bos_taurus_5,uce-2865_p1
Bos_taurus_5,uce-2895_p1
Bos_taurus_5,uce-2905_p1
Bos_taurus_5,uce-2921_p1
Bos_taurus_5,uce-2971_p1
Bos_taurus_5,uce-3115_p1
Bos_taurus_5,uce-3212_p1
Bos_taurus_5,uce-3263_p1
Bos_taurus_5,uce-3302_p1
Bos_taurus_5,uce-3446_p1
Bos_taurus_5,uce-3575_p1
Bos_taurus_5,uce-3597_p1
Bos_taurus_5,uce-3601_p1
Bos_taurus_5,uce-3730_p1
Bos_taurus_5,uce-3732_p1
Bos_taurus_5,uce-3771_p1
Bos_taurus_5,uce-3808_p1
Bos_taurus_5,uce-3859_p1
Bos_taurus_5,uce-3924_p1
Bos_taurus_5,uce-4160_p1
Bos_taurus_5,uce-4180_p1
Bos_taurus_5,uce-4201_p1
Bos_taurus_5,uce-4509_p1
Bos_taurus_5,uce-4546_p1
Bos_taurus_5,uce-4564_p1
Bos_taurus_5,uce-4592_p1
Bos_taurus_5,uce-4610_p1
Bos_taurus_5,uce-4637_p1
Bos_taurus_5,uce-4687_p1
Bos_taurus_5,uce-4693_p1
Bos_taurus_5,uce-4696_p1
Bos_taurus_5,uce-4726_p1
Bos_taurus_5,uce-4742_p1
Bos_taurus_5,uce-4779_p1
Bos_taurus_5,uce-4789_p1
Bos_taurus_5,uce-4871_p1
Bos_taurus_5,uce-4966_p1
Bos_taurus_5,uce-4975_p1
Bos_taurus_5,uce-5182_p1
Bos_taurus_5,uce-5193_p1
Bos_taurus_5,uce-5196_p1
Bos_taurus_5,uce-5251_p1
Bos_taurus_5,uce-5265_p1
Bos_taurus_5,uce-5429_p1
Bos_taurus_5,uce-5456_p1
Bos_taurus_5,uce-5471_p1
Bos_taurus_5,uce-5480_p1
Bos_taurus_5,uce-5602_p1
Bos_taurus_5,uce-5649_p1
Bos_taurus_5,uce-5721_p1
Bos_taurus_5,uce-5733_p1
Bos_taurus_5,uce-5763_p1
Bos_taurus_5,uce-5779_p1
Bos_taurus_5,uce-5818_p1
Bos_taurus_5,uce-5821_p1
Bos_taurus_5,uce-5842_p1
Bos_taurus_5,uce-5848_p1
Bos_taurus_5,uce-5856_p1
Bos_taurus_5,uce-5867_p1
Bos_taurus_5,uce-5920_p1
Bos_taurus_5,uce-5966_p1
Bos_taurus_5,uce-6003_p1
Bos_taurus_5,uce-6088_p1
Bos_taurus_5,uce-6138_p1
Bos_taurus_5,uce-6145_p1
Bos_taurus_5,uce-6184_p1
Bos_taurus_5,uce-6186_p1
Bos_taurus_5,uce-6205_p1
Bos_taurus_5,uce-6219_p1
Bos_taurus_5,uce-6235_p1
Bos_taurus_5,uce-6295_p1
Bos_taurus_5,uce-6346_p1
Bos_taurus_5,uce-6357_p1
Bos_taurus_5,uce-6359_p1
Bos_taurus_5,uce-6386_p1
Bos_taurus_5,uce-6414_p1
Bos_taurus_5,uce-6454_p1
Bos_taurus_5,uce-6500_p1
Bos_taurus_5,uce-6521_p1
Bos_taurus_5,uce-6522_p1
Bos_taurus_5,uce-6562_p1
Bos_taurus_5,uce-6569_p1
Bos_taurus_5,uce-6629_p1
Bos_taurus_5,uce-6640_p1
Bos_taurus_5,uce-6698_p1
Bos_taurus_5,uce-6815_p1
Bos_taurus_5,uce-6926_p1
Bos_taurus_5,uce-6948_p1
Bos_taurus_5,uce-6948_p1
Bos_taurus_5,uce-6956_p1
Bos_taurus_5,uce-6975_p1
Bos_taurus_5,uce-7079_p1
Bos_taurus_5,uce-7097_p1
Bos_taurus_5,uce-7105_p1
Bos_taurus_5,uce-7146_p1
Bos_taurus_5,uce-7380_p1
Bos_taurus_5,uce-7381_p1
Bos_taurus_5,uce-7412_p1
Bos_taurus_5,uce-7425_p1
Bos_taurus_5,uce-7505_p1
Bos_taurus_5,uce-7746_p1
Bos_taurus_5,uce-7747_p1
Bos_taurus_5,uce-7758_p1
Bos_taurus_5,uce-7817_p1
Bos_taurus_5,uce-7822_p1
Bos_taurus_5,uce-7910_p1
Bos_taurus_5,uce-7920_p1
Bos_taurus_5,uce-7963_p1
Bos_taurus_5,uce-8034_p1
Bos_taurus_6,uce-115_p1
Bos_taurus_6,uce-115_p2
Bos_taurus_6,uce-142_p1
Bos_taurus_6,uce-243_p5
Bos_taurus_6,uce-245_p3
Bos_taurus_6,uce-305_p1
Bos_taurus_6,uce-392_p1
Bos_taurus_6,uce-394_p1
Bos_taurus_6,uce-408_p1
Bos_taurus_6,uce-408_p2
Bos_taurus_6,uce-499_p1
Bos_taurus_6,uce-499_p2
Bos_taurus_6,uce-499_p3
Bos_taurus_6,uce-573_p3
Bos_taurus_6,uce-686_p1
Bos_taurus_6,uce-686_p2
Bos_taurus_6,uce-710_p2
Bos_taurus_6,uce-712_p2
Bos_taurus_6,uce-765_p1
Bos_taurus_6,uce-799_p3
Bos_taurus_6,uce-919_p3
Bos_taurus_6,uce-1060_p1
Bos_taurus_6,uce-1119_p1
Bos_taurus_6,uce-1168_p5
Bos_taurus_6,uce-1410_p1
Bos_taurus_6,uce-1552_p1
Bos_taurus_6,uce-1723_p1
Bos_taurus_6,uce-1723_p2
Bos_taurus_6,uce-1777_p1
Bos_taurus_6,uce-1817_p1
Bos_taurus_6,uce-1817_p3
Bos_taurus_6,uce-1995_p2
Bos_taurus_6,uce-2041_p1
Bos_taurus_6,uce-2152_p1
Bos_taurus_6,uce-2181_p1
Bos_taurus_6,uce-2198_p1
Bos_taurus_6,uce-2259_p1
Bos_taurus_6,uce-2282_p1
Bos_taurus_6,uce-2299_p1
Bos_taurus_6,uce-2801_p1
Bos_taurus_6,uce-2864_p1
Bos_taurus_6,uce-2937_p1
Bos_taurus_6,uce-3089_p1
Bos_taurus_6,uce-3093_p1
Bos_taurus_6,uce-3140_p1
Bos_taurus_6,uce-3194_p1
Bos_taurus_6,uce-3243_p1
Bos_taurus_6,uce-3247_p1
Bos_taurus_6,uce-3297_p1
Bos_taurus_6,uce-3353_p1
Bos_taurus_6,uce-3420_p1
Bos_taurus_6,uce-3569_p1
Bos_taurus_6,uce-3627_p1
Bos_taurus_6,uce-3713_p1
Bos_taurus_6,uce-3715_p1
Bos_taurus_6,uce-3737_p1
Bos_taurus_6,uce-3914_p1
Bos_taurus_6,uce-3925_p1
Bos_taurus_6,uce-4026_p1
Bos_taurus_6,uce-4136_p1
Bos_taurus_6,uce-4169_p1
Bos_taurus_6,uce-4280_p1
Bos_taurus_6,uce-4286_p1
Bos_taurus_6,uce-4301_p1
Bos_taurus_6,uce-4313_p1
Bos_taurus_6,uce-4421_p1
Bos_taurus_6,uce-4588_p1
Bos_taurus_6,uce-4609_p1
Bos_taurus_6,uce-4641_p1
Bos_taurus_6,uce-4682_p1
Bos_taurus_6,uce-4723_p1
Bos_taurus_6,uce-4872_p1
Bos_taurus_6,uce-4889_p1
Bos_taurus_6,uce-4995_p1
Bos_taurus_6,uce-5158_p1
Bos_taurus_6,uce-5216_p1
Bos_taurus_6,uce-5422_p1
Bos_taurus_6,uce-5435_p1
Bos_taurus_6,uce-5442_p1
Bos_taurus_6,uce-5479_p1
Bos_taurus_6,uce-5584_p1
Bos_taurus_6,uce-5599_p1
Bos_taurus_6,uce-5635_p1
Bos_taurus_6,uce-5677_p1
Bos_taurus_6,uce-5706_p1
Bos_taurus_6,uce-5736_p1
Bos_taurus_6,uce-5818_p1
Bos_taurus_6,uce-5837_p1
Bos_taurus_6,uce-5853_p1
Bos_taurus_6,uce-5880_p1
Bos_taurus_6,uce-5906_p1
Bos_taurus_6,uce-5918_p1
Bos_taurus_6,uce-6004_p1
Bos_taurus_6,uce-6005_p1
Bos_taurus_6,uce-6058_p1
Bos_taurus_6,uce-6168_p1
Bos_taurus_6,uce-6204_p1
Bos_taurus_6,uce-6221_p1
Bos_taurus_6,uce-6330_p1
Bos_taurus_6,uce-6437_p1
Bos_taurus_6,uce-6492_p1
Bos_taurus_6,uce-6558_p1
Bos_taurus_6,uce-6598_p1
Bos_taurus_6,uce-6602_p1
Bos_taurus_6,uce-6628_p1
Bos_taurus_6,uce-6637_p1
Bos_taurus_6,uce-6830_p1
Bos_taurus_6,uce-6880_p1
Bos_taurus_6,uce-6948_p1
Bos_taurus_6,uce-6983_p1
Bos_taurus_6,uce-7077_p1
Bos_taurus_6,uce-7095_p1
Bos_taurus_6,uce-7128_p1
Bos_taurus_6,uce-7145_p1
Bos_taurus_6,uce-7171_p1
Bos_taurus_6,uce-7242_p1
Bos_taurus_6,uce-7244_p1
Bos_taurus_6,uce-7310_p1
Bos_taurus_6,uce-7323_p1
Bos_taurus_6,uce-7684_p1
Bos_taurus_6,uce-7715_p1
Bos_taurus_6,uce-7740_p1
Bos_taurus_6,uce-7768_p1
Bos_taurus_6,uce-7850_p1
Bos_taurus_6,uce-7957_p1
Bos_taurus_6,uce-7978_p1
Bos_taurus_7,uce-75_p2
Bos_taurus_7,uce-97_p2
Bos_taurus_7,uce-207_p2
Bos_taurus_7,uce-258_p2
Bos_taurus_7,uce-258_p3
Bos_taurus_7,uce-542_p8
Bos_taurus_7,uce-574_p2
Bos_taurus_7,uce-636_p1
Bos_taurus_7,uce-645_p3
Bos_taurus_7,uce-652_p2
Bos_taurus_7,uce-678_p2
Bos_taurus_7,uce-678_p3
Bos_taurus_7,uce-694_p1
Bos_taurus_7,uce-735_p1
Bos_taurus_7,uce-735_p2
Bos_taurus_7,uce-736_p1
Bos_taurus_7,uce-736_p3
Bos_taurus_7,uce-790_p1
Bos_taurus_7,uce-867_p1
Bos_taurus_7,uce-867_p2
Bos_taurus_7,uce-904_p2
Bos_taurus_7,uce-921_p3
Bos_taurus_7,uce-943_p1
Bos_taurus_7,uce-968_p1
Bos_taurus_7,uce-991_p2
Bos_taurus_7,uce-995_p1
Bos_taurus_7,uce-1084_p3
Bos_taurus_7,uce-1163_p1
Bos_taurus_7,uce-1163_p2
Bos_taurus_7,uce-1173_p2
Bos_taurus_7,uce-1215_p2
Bos_taurus_7,uce-1234_p1
Bos_taurus_7,uce-1234_p2
Bos_taurus_7,uce-1299_p1
Bos_taurus_7,uce-1299_p2
Bos_taurus_7,uce-1378_p1
Bos_taurus_7,uce-1457_p2
Bos_taurus_7,uce-1463_p1
Bos_taurus_7,uce-1463_p2
Bos_taurus_7,uce-1492_p3
Bos_taurus_7,uce-1561_p1
Bos_taurus_7,uce-1561_p2
Bos_taurus_7,uce-1563_p1
Bos_taurus_7,uce-1563_p2
Bos_taurus_7,uce-1630_p6
Bos_taurus_7,uce-1639_p5
Bos_taurus_7,uce-1680_p1
Bos_taurus_7,uce-1702_p1
Bos_taurus_7,uce-1731_p1
Bos_taurus_7,uce-1777_p1
Bos_taurus_7,uce-1787_p1
Bos_taurus_7,uce-1825_p1
Bos_taurus_7,uce-1888_p1
Bos_taurus_7,uce-1893_p1
Bos_taurus_7,uce-2051_p1
Bos_taurus_7,uce-2163_p1
Bos_taurus_7,uce-2181_p1
Bos_taurus_7,uce-2278_p1
Bos_taurus_7,uce-2300_p1
Bos_taurus_7,uce-2335_p1
Bos_taurus_7,uce-2340_p1
Bos_taurus_7,uce-2399_p1
Bos_taurus_7,uce-2415_p1
Bos_taurus_7,uce-2438_p1
Bos_taurus_7,uce-2439_p1
Bos_taurus_7,uce-2592_p1
Bos_taurus_7,uce-2594_p1
Bos_taurus_7,uce-2790_p1
Bos_taurus_7,uce-2796_p1
Bos_taurus_7,uce-2901_p1
Bos_taurus_7,uce-2907_p1
Bos_taurus_7,uce-2917_p1
Bos_taurus_7,uce-2954_p1
Bos_taurus_7,uce-3027_p1
Bos_taurus_7,uce-3070_p1
Bos_taurus_7,uce-3129_p1
Bos_taurus_7,uce-3267_p1
Bos_taurus_7,uce-3277_p1
Bos_taurus_7,uce-3285_p1
Bos_taurus_7,uce-3368_p1
Bos_taurus_7,uce-3422_p1
Bos_taurus_7,uce-3494_p1
Bos_taurus_7,uce-3539_p1
Bos_taurus_7,uce-3582_p1
Bos_taurus_7,uce-3642_p1
Bos_taurus_7,uce-3699_p1
Bos_taurus_7,uce-3743_p1
Bos_taurus_7,uce-3914_p1
Bos_taurus_7,uce-3930_p1
Bos_taurus_7,uce-4027_p1
Bos_taurus_7,uce-4061_p1
Bos_taurus_7,uce-4094_p1
Bos_taurus_7,uce-4132_p1
Bos_taurus_7,uce-4135_p1
Bos_taurus_7,uce-4190_p1
Bos_taurus_7,uce-4200_p1
Bos_taurus_7,uce-4302_p1
Bos_taurus_7,uce-4309_p1
Bos_taurus_7,uce-4311_p1
Bos_taurus_7,uce-4368_p1
Bos_taurus_7,uce-4457_p1
Bos_taurus_7,uce-4518_p1
Bos_taurus_7,uce-4562_p1
Bos_taurus_7,uce-4662_p1
Bos_taurus_7,uce-4729_p1
Bos_taurus_7,uce-4733_p1
